Year,Month,Day,Hour,Minute,Second,HYY_AERO.cn
2023,04,05,05,00,00,5457.24423
2023,04,05,06,00,00,4925.37603
2023,04,05,07,00,00,4060.59326
2023,04,09,11,09,00,NaN
2023,04,09,12,09,00,NaN
2023,04,09,13,09,00,NaN
2023,04,09,14,09,00,NaN
2023,04,09,15,09,00,NaN
2023,04,09,16,09,00,NaN
2023,04,09,17,09,00,NaN
2023,04,09,18,09,00,NaN
2023,04,09,19,09,00,NaN
2023,04,09,20,09,00,NaN
2023,04,09,21,09,00,NaN
2023,04,09,22,09,00,NaN
2023,04,09,23,09,00,NaN
2023,04,10,00,09,00,NaN
2023,04,10,01,09,00,NaN
2023,04,10,02,09,00,NaN
2023,04,10,03,09,00,NaN
2023,04,10,04,09,00,NaN
2023,04,10,05,09,00,NaN
2023,04,10,06,09,00,NaN
2023,04,10,07,09,00,NaN
2023,04,10,08,09,00,NaN
2023,04,10,09,09,00,NaN
2023,04,10,10,09,00,NaN
2023,04,10,11,09,00,NaN
2023,04,10,12,09,00,NaN
2023,04,10,13,09,00,NaN
2023,04,10,14,09,00,NaN
2023,04,10,15,09,00,NaN
2023,04,10,16,09,00,NaN
2023,04,10,17,09,00,NaN
2023,04,10,18,09,00,NaN
2023,04,10,19,09,00,NaN
2023,04,10,20,09,00,NaN
2023,04,10,21,09,00,NaN
2023,04,10,22,09,00,NaN
2023,04,10,23,09,00,NaN
2023,04,11,00,09,00,NaN
2023,04,11,01,09,00,NaN
2023,04,11,02,09,00,NaN
2023,04,11,03,09,00,NaN
2023,04,11,04,09,00,NaN
2023,04,11,05,09,00,NaN
2023,04,11,06,09,00,NaN
2023,04,11,07,09,00,NaN
2023,04,11,08,09,00,NaN
2023,04,11,09,09,00,NaN
2023,04,11,10,09,00,NaN
2023,04,11,11,09,00,NaN
2023,04,11,12,09,00,NaN
2023,04,11,13,09,00,NaN
2023,04,11,14,09,00,NaN
2023,04,11,15,09,00,NaN
2023,04,11,16,09,00,NaN
2023,04,11,17,09,00,NaN
2023,04,11,18,09,00,NaN
2023,04,11,19,09,00,NaN
2023,04,11,20,09,00,NaN
2023,04,11,21,09,00,NaN
2023,04,11,22,09,00,NaN
2023,04,11,23,09,00,NaN
2023,04,12,00,00,00,9295.6984
2023,04,12,01,00,00,3103.29548
2023,04,12,02,00,00,2759.32802
2023,04,12,03,00,00,2535.24474
2023,04,12,04,00,00,2572.32946
2023,04,12,05,00,00,2765.57772
2023,04,12,06,00,00,2836.50153
2023,04,12,07,00,00,4029.07875
2023,04,12,08,00,00,9562.58248
2023,04,12,09,00,00,7695.33027
2023,04,12,10,00,00,5825.41497
2023,04,12,11,00,00,6927.46504
2023,04,12,12,00,00,6210.21222
2023,04,12,13,00,00,4767.77299
2023,04,12,14,00,00,4006.51287
2023,04,12,15,00,00,3251.25357
2023,04,12,16,00,00,1938.95518
2023,04,12,17,00,00,2420.21412
2023,04,12,18,00,00,2518.30761
2023,04,12,19,00,00,2812.05363
2023,04,12,20,00,00,2532.70788
2023,04,12,21,00,00,2275.91851
2023,04,12,22,00,00,1976.29797
2023,04,12,23,00,00,1808.02422
2023,04,13,00,00,00,1767.91252
2023,04,13,01,00,00,1640.79133
2023,04,13,02,00,00,1536.42786
2023,04,13,03,00,00,1471.55437
2023,04,13,04,00,00,1596.30028
2023,04,13,05,00,00,1637.08742
2023,04,13,06,00,00,1753.09621
2023,04,13,07,00,00,1517.44698
2023,04,13,08,00,00,1302.56544
2023,04,13,09,00,00,1424.6513
2023,04,13,10,00,00,1483.87531
2023,04,13,11,00,00,1496.32345
2023,04,13,12,00,00,1320.16687
2023,04,13,13,00,00,1341.96343
2023,04,13,14,00,00,1372.24698
2023,04,13,15,00,00,1393.30927
2023,04,13,16,00,00,1666.08913
2023,04,13,17,00,00,1701.03528
2023,04,13,18,00,00,1454.69096
2023,04,13,19,00,00,1439.51242
2023,04,13,20,00,00,1654.18532
2023,04,13,21,00,00,1776.37275
2023,04,13,22,00,00,1858.02146
2023,04,13,23,00,00,2174.83784
2023,04,14,00,00,00,2616.88288
2023,04,14,01,00,00,2683.16585
2023,04,14,02,00,00,2484.6874
2023,04,14,03,00,00,2240.28761
2023,04,14,04,00,00,2021.22313
2023,04,14,05,00,00,1713.76483
2023,04,14,06,00,00,1505.2751
2023,04,14,07,00,00,1414.5056
2023,04,14,08,00,00,1392.80287
2023,04,14,09,00,00,1478.23937
2023,04,14,10,00,00,3329.43821
2023,04,14,11,00,00,3828.28959
2023,04,14,12,00,00,3246.962
2023,04,14,13,00,00,3299.64926
2023,04,14,14,00,00,3576.64241
2023,04,14,15,00,00,3495.97262
2023,04,14,16,00,00,2940.88292
2023,04,14,17,00,00,2830.85728
2023,04,14,18,00,00,2438.95874
2023,04,14,19,00,00,2383.76282
2023,04,14,20,00,00,2202.17925
2023,04,14,21,00,00,2050.0878
2023,04,14,22,00,00,2001.98825
2023,04,14,23,00,00,1963.55817
2023,04,15,00,00,00,2163.99381
2023,04,15,01,00,00,2367.60866
2023,04,15,02,00,00,2462.76258
2023,04,15,03,00,00,2349.31441
2023,04,15,04,00,00,2249.0867
2023,04,15,05,00,00,2267.95775
2023,04,15,06,00,00,2284.19211
2023,04,15,07,00,00,2629.46027
2023,04,15,08,00,00,3017.44867
2023,04,15,09,00,00,3243.47289
2023,04,15,10,00,00,4522.91361
2023,04,15,11,00,00,6805.56073
2023,04,15,12,00,00,7828.66701
2023,04,15,13,00,00,10152.62523
2023,04,15,14,00,00,9974.32614
2023,04,15,15,00,00,9308.01125
2023,04,15,16,00,00,8099.27291
2023,04,15,17,00,00,6975.11427
2023,04,15,18,00,00,6332.49788
2023,04,15,19,00,00,5488.61636
2023,04,15,20,00,00,4989.77667
2023,04,15,21,00,00,5549.50562
2023,04,15,22,00,00,5696.24625
2023,04,15,23,00,00,5820.9888
2023,04,16,00,00,00,14544.83617
2023,04,16,01,00,00,5660.22997
2023,04,16,02,00,00,4825.26609
2023,04,16,03,00,00,4497.04071
2023,04,16,04,00,00,4142.69529
2023,04,16,05,00,00,3932.27812
2023,04,16,06,00,00,3577.30146
2023,04,16,07,00,00,3554.26104
2023,04,16,08,00,00,3446.41667
2023,04,16,09,00,00,3367.04622
2023,04,16,10,00,00,3442.74845
2023,04,16,11,00,00,4912.7809
2023,04,16,12,00,00,6607.50799
2023,04,16,13,00,00,8239.78819
2023,04,16,14,00,00,9578.18397
2023,04,16,15,00,00,8503.33895
2023,04,16,16,00,00,6653.44091
2023,04,16,17,00,00,5918.86698
2023,04,16,18,00,00,5120.31916
2023,04,16,19,00,00,4371.19572
2023,04,16,20,00,00,4252.17773
2023,04,16,21,00,00,3771.31154
2023,04,16,22,00,00,3585.61551
2023,04,16,23,00,00,3296.72453
2023,04,17,00,00,00,3221.1192
2023,04,17,01,00,00,3109.92165
2023,04,17,02,00,00,2781.66743
2023,04,17,03,00,00,2729.13601
2023,04,17,04,00,00,2648.17148
2023,04,17,05,00,00,2379.50999
2023,04,17,06,00,00,2319.75122
2023,04,17,07,00,00,2657.97136
2023,04,17,08,00,00,2740.39079
2023,04,17,09,00,00,3074.41685
2023,04,17,10,00,00,2770.16455
2023,04,17,11,00,00,2243.58482
2023,04,17,12,00,00,2138.90018
2023,04,17,13,00,00,1808.15259
2023,04,17,14,00,00,1984.55128
2023,04,17,15,00,00,2811.75514
2023,04,17,16,00,00,2275.8024
2023,04,17,17,00,00,1546.69346
2023,04,17,18,00,00,1475.48375
2023,04,17,19,00,00,1783.28311
2023,04,17,20,00,00,1906.34962
2023,04,17,21,00,00,2205.19443
2023,04,17,22,00,00,2404.21197
2023,04,17,23,00,00,2832.41095
2023,04,18,00,00,00,2907.04726
2023,04,18,01,00,00,2803.82358
2023,04,18,02,00,00,2558.43079
2023,04,18,03,00,00,2336.53081
2023,04,18,04,00,00,2163.7521
2023,04,18,05,00,00,2045.28861
2023,04,18,06,00,00,2169.91981
2023,04,18,07,00,00,2280.39785
2023,04,18,08,00,00,2038.63907
2023,04,18,09,00,00,1784.2409
2023,04,18,10,00,00,1619.33668
2023,04,18,11,00,00,1701.4583
2023,04,18,12,00,00,1595.99603
2023,04,18,13,00,00,2053.07259
2023,04,18,14,00,00,7317.13801
2023,04,18,15,00,00,2455.82201
2023,04,18,16,00,00,1600.70366
2023,04,18,17,00,00,1801.09637
2023,04,18,18,00,00,1751.94614
2023,04,18,19,00,00,2087.50107
2023,04,18,20,00,00,1987.26891
2023,04,18,21,00,00,2940.88826
2023,04,18,22,00,00,2938.34653
2023,04,18,23,00,00,2967.49763
2023,04,19,00,00,00,2866.78715
2023,04,19,01,00,00,3028.29437
2023,04,19,02,00,00,3085.55739
2023,04,19,03,00,00,2647.3451
2023,04,19,04,00,00,2510.85367
2023,04,19,05,00,00,2648.20822
2023,04,19,06,00,00,2438.65778
2023,04,19,07,00,00,2287.15652
2023,04,19,08,00,00,1940.67277
2023,04,19,09,00,00,1552.39744
2023,04,19,10,00,00,1574.5223
2023,04,19,11,00,00,2300.20759
2023,04,19,12,00,00,5846.40318
2023,04,19,13,00,00,8150.65818
2023,04,19,14,00,00,9297.1585
2023,04,19,15,00,00,11291.29738
2023,04,19,16,00,00,6900.89282
2023,04,19,17,00,00,4248.12351
2023,04,19,18,00,00,3289.80941
2023,04,19,19,00,00,2995.57709
2023,04,19,20,00,00,3152.42683
2023,04,19,21,00,00,3211.62255
2023,04,19,22,00,00,2968.04122
2023,04,19,23,00,00,2813.33374
2023,04,20,00,00,00,2592.33062
2023,04,20,01,00,00,2582.91053
2023,04,20,02,00,00,2652.61279
2023,04,20,03,00,00,2414.09954
2023,04,20,04,00,00,2315.97804
2023,04,20,05,00,00,2181.74592
2023,04,20,06,00,00,2062.61032
2023,04,20,07,00,00,1768.04258
2023,04,20,08,00,00,1649.73755
2023,04,20,09,00,00,1702.14344
2023,04,20,10,00,00,1813.40625
2023,04,20,11,00,00,2153.71123
2023,04,20,12,00,00,2159.95658
2023,04,20,13,00,00,1454.07943
2023,04,20,14,00,00,1723.71407
2023,04,20,15,00,00,3242.53176
2023,04,20,16,00,00,3607.26958
2023,04,20,17,00,00,2683.85304
2023,04,20,18,00,00,2546.11411
2023,04,20,19,00,00,3064.58841
2023,04,20,20,00,00,2325.88391
2023,04,20,21,00,00,2028.72091
2023,04,20,22,00,00,1824.8052
2023,04,20,23,00,00,1620.21274
2023,04,21,00,00,00,1605.34616
2023,04,21,01,00,00,1613.41147
2023,04,21,02,00,00,1729.59846
2023,04,21,03,00,00,1948.54997
2023,04,21,04,00,00,1903.57669
2023,04,21,05,00,00,1896.87826
2023,04,21,06,00,00,1846.13926
2023,04,21,07,00,00,1648.31502
2023,04,21,08,00,00,1475.62017
2023,04,21,09,00,00,1679.44775
2023,04,21,10,00,00,1702.2873
2023,04,21,11,00,00,1369.35335
2023,04,21,12,00,00,4097.37273
2023,04,21,13,00,00,6264.43687
2023,04,21,14,00,00,5792.62042
2023,04,21,15,00,00,5717.58467
2023,04,21,16,00,00,4846.53224
2023,04,21,17,00,00,4124.30195
2023,04,21,18,00,00,3481.56956
2023,04,21,19,00,00,3027.17281
2023,04,21,20,00,00,3246.9897
2023,04,21,21,00,00,3547.20347
2023,04,21,22,00,00,4108.57394
2023,04,21,23,00,00,4504.55423
2023,04,22,00,00,00,4167.23691
2023,04,22,01,00,00,4183.52577
2023,04,22,02,00,00,4041.20678
2023,04,22,03,00,00,3938.36066
2023,04,22,04,00,00,3366.33063
2023,04,22,05,00,00,2535.95117
2023,04,22,06,00,00,2153.32635
2023,04,22,07,00,00,1874.69334
2023,04,22,08,00,00,1892.70769
2023,04,22,09,00,00,1206.76559
2023,04,22,10,00,00,1012.09377
2023,04,22,11,00,00,1090.5336
2023,04,22,12,00,00,1687.49186
2023,04,22,13,00,00,2022.61726
2023,04,22,14,00,00,1611.1227
2023,04,22,15,00,00,1499.9447
2023,04,22,16,00,00,1722.01531
2023,04,22,17,00,00,1799.55078
2023,04,22,18,00,00,2620.89169
2023,04,22,19,00,00,2776.59711
2023,04,22,20,00,00,1128.11412
2023,04,22,21,00,00,1129.67637
2023,04,22,22,00,00,1459.43287
2023,04,22,23,00,00,1651.03345
2023,04,23,00,00,00,2342.08171
2023,04,23,01,00,00,2926.58883
2023,04,23,02,00,00,2430.06547
2023,04,23,03,00,00,1637.03793
2023,04,23,04,00,00,1157.86879
2023,04,23,05,00,00,934.87395
2023,04,23,06,00,00,1227.31938
2023,04,23,07,00,00,674.72242
2023,04,23,08,00,00,430.10485
2023,04,23,09,00,00,409.65258
2023,04,23,10,00,00,447.89803
2023,04,23,11,00,00,744.92559
2023,04,23,12,00,00,1053.64731
2023,04,23,13,00,00,1076.49955
2023,04,23,14,00,00,1600.37739
2023,04,23,15,00,00,2941.13927
2023,04,23,16,00,00,3931.15622
2023,04,23,17,00,00,3344.12223
2023,04,23,18,00,00,2532.58385
2023,04,23,19,00,00,2209.34465
2023,04,23,20,00,00,2213.89804
2023,04,23,21,00,00,2242.30414
2023,04,23,22,00,00,4853.82893
2023,04,23,23,00,00,2453.21313
2023,04,24,00,00,00,2489.99713
2023,04,24,01,00,00,2675.85668
2023,04,24,02,00,00,3355.0645
2023,04,24,03,00,00,8763.46832
2023,04,24,04,00,00,4014.81999
2023,04,24,05,00,00,3333.82166
2023,04,24,06,00,00,2890.48411
2023,04,24,07,00,00,2098.94058
2023,04,24,08,00,00,1909.37951
2023,04,24,09,00,00,1913.99257
2023,04,24,10,00,00,1671.98617
2023,04,24,11,00,00,1299.60998
2023,04,24,12,00,00,1034.17085
2023,04,24,13,00,00,854.1547
2023,04,24,14,00,00,838.96479
2023,04,24,15,00,00,922.83152
2023,04,24,16,00,00,932.56455
2023,04,24,17,00,00,901.05257
2023,04,24,18,00,00,859.09636
2023,04,24,19,00,00,763.04818
2023,04,24,20,00,00,710.21303
2023,04,24,21,00,00,703.42818
2023,04,24,22,00,00,597.45909
2023,04,24,23,00,00,565.81484
2023,04,25,00,00,00,559.7006
2023,04,25,01,00,00,627.70288
2023,04,25,02,00,00,506.55591
2023,04,25,03,00,00,445.78121
2023,04,25,04,00,00,464.04288
2023,04,25,05,00,00,538.60091
2023,04,25,06,00,00,663.91773
2023,04,25,07,00,00,785.10212
2023,04,25,08,00,00,862.88895
2023,04,25,09,00,00,1221.58061
2023,04,25,10,00,00,1259.8567
2023,04,25,11,00,00,1102.13155
2023,04,25,12,00,00,1213.00255
2023,04,25,13,00,00,1397.90156
2023,04,25,14,00,00,1754.77111
2023,04,25,15,00,00,2058.4544
2023,04,25,16,00,00,2254.44955
2023,04,25,17,00,00,3450.60167
2023,04,25,18,00,00,2602.13273
2023,04,25,19,00,00,2266.87043
2023,04,25,20,00,00,1867.1024
2023,04,25,21,00,00,2178.51143
2023,04,25,22,00,00,2461.65646
2023,04,25,23,00,00,6309.37769
2023,04,26,00,00,00,10828.37165
2023,04,26,01,00,00,2329.45363
2023,04,26,02,00,00,1970.01541
2023,04,26,03,00,00,4074.02043
2023,04,26,04,00,00,6701.42414
2023,04,26,05,00,00,2594.59042
2023,04,26,06,00,00,2357.76333
2023,04,26,07,00,00,4327.1459
2023,04,26,08,00,00,2475.91554
2023,04,26,09,00,00,2237.22803
2023,04,26,10,00,00,1945.81294
2023,04,26,11,00,00,1926.28986
2023,04,26,12,00,00,1973.20635
2023,04,26,13,00,00,1911.87773
2023,04,26,14,00,00,1852.47922
2023,04,26,15,00,00,1749.51798
2023,04,26,16,00,00,1894.76897
2023,04,26,17,00,00,2223.90407
2023,04,26,18,00,00,2508.43791
2023,04,26,19,00,00,2196.02347
2023,04,26,20,00,00,1810.51546
2023,04,26,21,00,00,1358.60088
2023,04,26,22,00,00,1317.59793
2023,04,26,23,00,00,1270.07185
2023,04,27,00,00,00,1131.25863
2023,04,27,01,00,00,1133.04138
2023,04,27,02,00,00,1053.62987
2023,04,27,03,00,00,944.70742
2023,04,27,04,00,00,905.32485
2023,04,27,05,00,00,919.11516
2023,04,27,06,00,00,874.5421
2023,04,27,07,00,00,1010.87226
2023,04,27,08,00,00,1160.59832
2023,04,27,09,00,00,1469.45403
2023,04,27,10,00,00,1651.53582
2023,04,27,11,00,00,1790.40832
2023,04,27,12,00,00,2168.69788
2023,04,27,13,00,00,2092.62409
2023,04,27,14,00,00,1434.86273
2023,04,27,15,00,00,1855.6216
2023,04,27,16,00,00,2762.02247
2023,04,27,17,00,00,2365.0341
2023,04,27,18,00,00,1813.31297
2023,04,27,19,00,00,1853.88771
2023,04,27,20,00,00,2353.45876
2023,04,27,21,00,00,1046.57334
2023,04,27,22,00,00,1033.40332
2023,04,27,23,00,00,1115.56465
2023,04,28,00,00,00,1067.45193
2023,04,28,01,00,00,1072.92906
2023,04,28,02,00,00,1032.36348
2023,04,28,03,00,00,1240.95867
2023,04,28,04,00,00,1543.85675
2023,04,28,05,00,00,1750.22738
2023,04,28,06,00,00,2311.75877
2023,04,28,07,00,00,2560.7505
2023,04,28,08,00,00,2494.13937
2023,04,28,09,00,00,2633.92882
2023,04,28,10,00,00,2299.84142
2023,04,28,11,00,00,1692.56757
2023,04,28,12,00,00,1854.28073
2023,04,28,13,00,00,2065.28969
2023,04,28,14,00,00,2081.45347
2023,04,28,15,00,00,2057.59318
2023,04,28,16,00,00,2046.04232
2023,04,28,17,00,00,2092.23879
2023,04,28,18,00,00,2035.59087
2023,04,28,19,00,00,2021.71441
2023,04,28,20,00,00,2098.68315
2023,04,28,21,00,00,2026.97023
2023,04,28,22,00,00,2042.09502
2023,04,28,23,00,00,1986.93043
2023,04,29,00,00,00,1883.49954
2023,04,29,01,00,00,1830.38772
2023,04,29,02,00,00,1831.27912
2023,04,29,03,00,00,1742.84623
2023,04,29,04,00,00,1397.10531
2023,04,29,05,00,00,990.46422
2023,04,29,06,00,00,695.60289
2023,04,29,07,00,00,616.17788
2023,04,29,08,00,00,557.54258
2023,04,29,09,00,00,657.05576
2023,04,29,10,00,00,714.48485
2023,04,29,11,00,00,1047.48507
2023,04,29,12,00,00,1446.28879
2023,04,29,13,00,00,2234.77663
2023,04,29,14,00,00,4081.03822
2023,04,29,15,00,00,3674.48804
2023,04,29,16,00,00,3255.18003
2023,04,29,17,00,00,2878.90668
2023,04,29,18,00,00,2772.79285
2023,04,29,19,00,00,2338.26825
2023,04,29,20,00,00,2227.40437
2023,04,29,21,00,00,2155.08233
2023,04,29,22,00,00,2177.58451
2023,04,29,23,00,00,2466.94731
2023,04,30,00,00,00,3588.16271
2023,04,30,01,00,00,4361.19766
2023,04,30,02,00,00,4184.17109
2023,04,30,03,00,00,2244.80233
2023,04,30,04,00,00,1974.03255
2023,04,30,05,00,00,1892.86298
2023,04,30,06,00,00,1969.22245
2023,04,30,07,00,00,1902.76937
2023,04,30,08,00,00,1450.94424
2023,04,30,09,00,00,1106.05021
2023,04,30,10,00,00,1113.47818
2023,04,30,11,00,00,931.5553
2023,04,30,12,00,00,940.39864
2023,04,30,13,00,00,820.94954
2023,04,30,14,00,00,1088.86789
2023,04,30,15,00,00,956.93574
2023,04,30,16,00,00,970.86626
2023,04,30,17,00,00,1107.26758
2023,04,30,18,00,00,1348.96395
2023,04,30,19,00,00,1227.50741
2023,04,30,20,00,00,1144.54834
2023,04,30,21,00,00,1193.27847
2023,04,30,22,00,00,1763.92743
2023,04,30,23,00,00,2211.01438
2023,05,01,00,00,00,2572.85977
2023,05,01,01,00,00,2857.07501
2023,05,01,02,00,00,2949.1592
2023,05,01,03,00,00,2906.98558
2023,05,01,04,00,00,3107.82502
2023,05,01,05,00,00,3044.21298
2023,05,01,06,00,00,2548.3306
2023,05,01,07,00,00,1991.36532
2023,05,01,08,00,00,1800.4127
2023,05,01,09,00,00,1545.54924
2023,05,01,10,00,00,1403.98601
2023,05,01,11,00,00,1623.82636
2023,05,01,12,00,00,2129.25122
2023,05,01,13,00,00,3010.37806
2023,05,01,14,00,00,4609.71499
2023,05,01,15,00,00,4561.75454
2023,05,01,16,00,00,3675.73187
2023,05,01,17,00,00,3625.44615
2023,05,01,18,00,00,4039.43332
2023,05,01,19,00,00,4392.90452
2023,05,01,20,00,00,3825.61737
2023,05,01,21,00,00,3467.77316
2023,05,01,22,00,00,3341.01062
2023,05,01,23,00,00,3088.72212
2023,05,02,00,00,00,2901.48167
2023,05,02,01,00,00,2688.37227
2023,05,02,02,00,00,2648.74954
2023,05,02,03,00,00,2297.39563
2023,05,02,04,00,00,1970.1596
2023,05,02,05,00,00,1710.03208
2023,05,02,06,00,00,1490.50505
2023,05,02,07,00,00,1358.36696
2023,05,02,08,00,00,1290.72112
2023,05,02,09,00,00,1254.33028
2023,05,02,10,00,00,1181.46634
2023,05,02,11,00,00,1130.55203
2023,05,02,12,00,00,1113.78405
2023,05,02,13,00,00,1099.76243
2023,05,02,14,00,00,1026.86484
2023,05,02,15,00,00,1027.25256
2023,05,02,16,00,00,1007.07223
2023,05,02,17,00,00,1156.80085
2023,05,02,18,00,00,1411.6294
2023,05,02,19,00,00,1596.44651
2023,05,02,20,00,00,1876.0347
2023,05,02,21,00,00,2122.21131
2023,05,02,22,00,00,2317.19433
2023,05,02,23,00,00,2023.85168
2023,05,03,00,00,00,1811.78755
2023,05,03,01,00,00,1841.20165
2023,05,03,02,00,00,2183.52167
2023,05,03,03,00,00,2212.26888
2023,05,03,04,00,00,2183.51311
2023,05,03,05,00,00,2200.94185
2023,05,03,06,00,00,2103.10926
2023,05,03,07,00,00,2067.25015
2023,05,03,08,00,00,2016.71804
2023,05,03,09,00,00,2104.45
2023,05,03,10,00,00,1592.47136
2023,05,03,11,00,00,1575.79178
2023,05,03,12,00,00,1698.97173
2023,05,03,13,00,00,1823.80162
2023,05,03,14,00,00,1879.3099
2023,05,03,15,00,00,1431.57288
2023,05,03,16,00,00,1364.97894
2023,05,03,17,00,00,1136.88409
2023,05,03,18,00,00,989.89654
2023,05,03,19,00,00,824.64
2023,05,03,20,00,00,2100.95456
2023,05,03,21,00,00,4658.43547
2023,05,03,22,00,00,4474.32319
2023,05,03,23,00,00,4045.36924
2023,05,04,00,00,00,3533.19577
2023,05,04,01,00,00,3400.4776
2023,05,04,02,00,00,3257.50341
2023,05,04,03,00,00,3352.39288
2023,05,04,04,00,00,2776.43169
2023,05,04,05,00,00,2491.63218
2023,05,04,06,00,00,2190.60457
2023,05,04,07,00,00,2020.53159
2023,05,04,08,00,00,1772.29345
2023,05,04,09,00,00,1340.12295
2023,05,04,10,00,00,1097.23074
2023,05,04,11,00,00,1050.13104
2023,05,04,12,00,00,766.58831
2023,05,04,13,00,00,1657.6667
2023,05,04,14,00,00,2170.55558
2023,05,04,15,00,00,3193.66069
2023,05,04,16,00,00,2463.3627
2023,05,04,17,00,00,1714.7811
2023,05,04,18,00,00,1867.62145
2023,05,04,19,00,00,1613.06716
2023,05,04,20,00,00,1107.30911
2023,05,04,21,00,00,1308.95305
2023,05,04,22,00,00,1263.56404
2023,05,04,23,00,00,1608.75892
2023,05,05,00,00,00,1916.9
2023,05,05,01,00,00,2231.74112
2023,05,05,02,00,00,2243.61402
2023,05,05,03,00,00,2543.51748
2023,05,05,04,00,00,2909.72198
2023,05,05,05,00,00,3359.42618
2023,05,05,06,00,00,2783.71836
2023,05,05,07,00,00,2295.49793
2023,05,05,08,00,00,1378.40098
2023,05,05,09,00,00,1117.69131
2023,05,05,10,00,00,642.07334
2023,05,05,11,00,00,547.26591
2023,05,05,12,00,00,603.85667
2023,05,05,13,00,00,687.20606
2023,05,05,14,00,00,825.26501
2023,05,05,15,00,00,1650.13966
2023,05,05,16,00,00,2519.77069
2023,05,05,17,00,00,3497.97728
2023,05,05,18,00,00,3368.53015
2023,05,05,19,00,00,3122.86173
2023,05,05,20,00,00,2979.19917
2023,05,05,21,00,00,2874.22653
2023,05,05,22,00,00,3249.07938
2023,05,05,23,00,00,3310.50519
2023,05,06,00,00,00,3066.24065
2023,05,06,01,00,00,3162.96143
2023,05,06,02,00,00,3346.98503
2023,05,06,03,00,00,3148.40997
2023,05,06,04,00,00,3222.87941
2023,05,06,05,00,00,3159.56947
2023,05,06,06,00,00,3273.58195
2023,05,06,07,00,00,3050.22133
2023,05,06,08,00,00,2876.91262
2023,05,06,09,00,00,2549.75313
2023,05,06,10,00,00,2356.53738
2023,05,06,11,00,00,2092.96316
2023,05,06,12,00,00,1787.6925
2023,05,06,13,00,00,1712.96532
2023,05,06,14,00,00,1705.76426
2023,05,06,15,00,00,1597.57171
2023,05,06,16,00,00,1598.96942
2023,05,06,17,00,00,1939.44624
2023,05,06,18,00,00,2256.83682
2023,05,06,19,00,00,1907.06024
2023,05,06,20,00,00,2320.93231
2023,05,06,21,00,00,2645.35334
2023,05,06,22,00,00,2554.98667
2023,05,06,23,00,00,1719.07946
2023,05,07,00,00,00,1571.80518
2023,05,07,01,00,00,1491.79737
2023,05,07,02,00,00,1439.29395
2023,05,07,03,00,00,1500.45105
2023,05,07,04,00,00,1762.64195
2023,05,07,05,00,00,1789.68709
2023,05,07,06,00,00,1737.84861
2023,05,07,07,00,00,1162.20863
2023,05,07,08,00,00,1041.22475
2023,05,07,09,00,00,1249.58087
2023,05,07,10,00,00,1664.85009
2023,05,07,11,00,00,2311.65533
2023,05,07,12,00,00,2447.96336
2023,05,07,13,00,00,2241.17765
2023,05,07,14,00,00,2276.15492
2023,05,07,15,00,00,2424.91348
2023,05,07,16,00,00,2725.02957
2023,05,07,17,00,00,2886.23208
2023,05,07,18,00,00,2759.14425
2023,05,07,19,00,00,2397.94811
2023,05,07,20,00,00,1929.81922
2023,05,07,21,00,00,1888.8517
2023,05,07,22,00,00,1820.59003
2023,05,07,23,00,00,1804.62075
2023,05,08,00,00,00,1696.88792
2023,05,08,01,00,00,1632.85532
2023,05,08,02,00,00,1711.80305
2023,05,08,03,00,00,1833.96128
2023,05,08,04,00,00,1818.22787
2023,05,08,05,00,00,1848.79847
2023,05,08,06,00,00,1803.32666
2023,05,08,07,00,00,1783.97153
2023,05,08,08,00,00,2064.7888
2023,05,08,09,00,00,2348.46928
2023,05,08,10,00,00,2797.45594
2023,05,08,11,00,00,5024.47591
2023,05,08,12,00,00,5836.51515
2023,05,08,13,00,00,4101.07986
2023,05,08,14,00,00,4017.36716
2023,05,08,15,00,00,3501.67982
2023,05,08,16,00,00,2766.79911
2023,05,08,17,00,00,2985.12555
2023,05,08,18,00,00,3289.41874
2023,05,08,19,00,00,2556.29032
2023,05,08,20,00,00,2048.14302
2023,05,08,21,00,00,1856.88337
2023,05,08,22,00,00,1750.05855
2023,05,08,23,00,00,1868.09636
2023,05,09,00,00,00,2056.42256
2023,05,09,01,00,00,2011.70061
2023,05,09,02,00,00,1998.90059
2023,05,09,03,00,00,1994.05318
2023,05,09,04,00,00,1976.08228
2023,05,09,05,00,00,1896.48652
2023,05,09,06,00,00,1837.71352
2023,05,09,07,00,00,1828.85013
2023,05,09,08,00,00,1959.62378
2023,05,09,09,00,00,2191.49758
2023,05,09,10,00,00,2246.62823
2023,05,09,11,00,00,3125.32519
2023,05,09,12,00,00,3751.42852
2023,05,09,13,00,00,2515.58223
2023,05,09,14,00,00,2088.04652
2023,05,09,15,00,00,2049.59838
2023,05,09,16,00,00,1937.1861
2023,05,09,17,00,00,2052.18726
2023,05,09,18,00,00,1965.39624
2023,05,09,19,00,00,2645.32002
2023,05,09,20,00,00,2449.77394
2023,05,09,21,00,00,2107.27556
2023,05,09,22,00,00,2045.56062
2023,05,09,23,00,00,1803.28641
2023,05,10,00,00,00,1982.20839
2023,05,10,01,00,00,1988.11893
2023,05,10,02,00,00,1804.26109
2023,05,10,03,00,00,1772.81287
2023,05,10,04,00,00,1766.05402
2023,05,10,05,00,00,1880.58257
2023,05,10,06,00,00,1882.31746
2023,05,10,07,00,00,2102.99244
