Year,Month,Day,Hour,Minute,Second,HYY_META.T42,HYY_META.T336
2023,06,18,19,00,00,23.12583,22.789
2023,06,18,20,00,00,21.76567,21.85117
2023,06,18,21,00,00,19.46017,20.65617
2023,06,18,22,00,00,18.27067,19.74117
2023,06,18,23,00,00,17.817,18.876
2023,06,19,00,00,00,16.415,17.74917
2023,06,19,01,00,00,15.49783,16.758
2023,06,19,02,00,00,14.41633,15.5625
2023,06,19,03,00,00,13.29817,15.21
2023,06,19,04,00,00,13.90333,14.8845
2023,06,19,05,00,00,14.951,15.00067
2023,06,19,06,00,00,16.42583,16.11667
2023,06,19,07,00,00,18.11667,17.70733
2023,06,19,08,00,00,19.93217,19.22933
2023,06,19,09,00,00,21.4415,20.53117
2023,06,19,10,00,00,22.77433,21.64633
2023,06,19,11,00,00,24.01883,22.7175
2023,06,19,12,00,00,24.97133,23.6685
2023,06,19,13,00,00,25.74417,24.5145
2023,06,19,14,00,00,26.09017,24.98383
2023,06,19,15,00,00,26.6155,25.502
2023,06,19,16,00,00,26.6545,25.57283
2023,06,19,17,00,00,25.685,25.51783
2023,06,19,18,00,00,25.9795,25.70883
2023,06,19,19,00,00,25.53083,25.36917
2023,06,19,20,00,00,24.00283,24.299
2023,06,19,21,00,00,21.4585,23.30717
2023,06,19,22,00,00,19.75333,22.31233
2023,06,19,23,00,00,18.51083,21.59883
2023,06,20,00,00,00,17.79833,20.85883
2023,06,20,01,00,00,16.442,20.2595
2023,06,20,02,00,00,17.50517,20.066
2023,06,20,03,00,00,18.27433,19.86517
2023,06,20,04,00,00,17.44083,18.35817
2023,06,20,05,00,00,17.27183,17.961
2023,06,20,06,00,00,18.8985,19.42383
2023,06,20,07,00,00,21.23767,21.46033
2023,06,20,08,00,00,23.58267,23.111
2023,06,20,09,00,00,25.17233,24.35933
2023,06,20,10,00,00,26.03333,25.1015
2023,06,20,11,00,00,24.46433,25.00333
2023,06,20,12,00,00,25.2675,25.01883
2023,06,20,13,00,00,24.90186,24.329
2023,06,20,14,00,00,26.48517,25.29767
2023,06,20,15,00,00,27.78133,26.56917
2023,06,20,16,00,00,25.27717,24.48533
2023,06,20,17,00,00,24.5725,24.142
2023,06,20,18,00,00,25.60933,24.97933
2023,06,20,19,00,00,25.3455,25.26383
2023,06,20,20,00,00,23.6705,24.23567
2023,06,20,21,00,00,21.81833,22.96817
2023,06,20,22,00,00,19.87967,22.15017
2023,06,20,23,00,00,18.95483,21.71817
2023,06,21,00,00,00,17.95333,21.134
2023,06,21,01,00,00,17.40567,20.96383
2023,06,21,02,00,00,16.49483,20.48033
2023,06,21,03,00,00,15.74167,18.422
2023,06,21,04,00,00,16.002,17.954
2023,06,21,05,00,00,17.42617,17.83883
2023,06,21,06,00,00,19.129,19.40183
2023,06,21,07,00,00,21.4385,21.54033
2023,06,21,08,00,00,23.5325,23.08817
2023,06,21,09,00,00,24.92617,24.17067
2023,06,21,10,00,00,25.92667,24.83883
2023,06,21,11,00,00,26.56833,25.27117
2023,06,21,12,00,00,27.08033,25.777
2023,06,21,13,00,00,27.37533,26.10333
2023,06,21,14,00,00,27.52083,26.26617
2023,06,21,15,00,00,27.40117,26.3825
2023,06,21,16,00,00,27.1115,26.278
2023,06,21,17,00,00,27.015,26.303
2023,06,21,18,00,00,26.09283,25.71617
2023,06,21,19,00,00,25.30183,25.00633
2023,06,21,20,00,00,24.13667,24.46067
2023,06,21,21,00,00,21.80717,23.632
2023,06,21,22,00,00,19.58633,22.88133
2023,06,21,23,00,00,18.07417,22.424
2023,06,22,00,00,00,17.37267,22.20517
2023,06,22,01,00,00,16.47283,21.1305
2023,06,22,02,00,00,16.96983,20.17767
2023,06,22,03,00,00,16.57333,19.34533
2023,06,22,04,00,00,17.29017,18.98383
2023,06,22,05,00,00,18.16267,18.3375
2023,06,22,06,00,00,19.2125,18.83333
2023,06,22,07,00,00,20.53083,20.04267
2023,06,22,08,00,00,21.73217,20.9305
2023,06,22,09,00,00,21.63983,20.89283
2023,06,22,10,00,00,21.36083,20.624
2023,06,22,11,00,00,19.825,19.16967
2023,06,22,12,00,00,18.36217,17.61667
2023,06,22,13,00,00,18.09417,17.36667
2023,06,22,14,00,00,17.34967,16.858
2023,06,22,15,00,00,16.8515,16.4195
2023,06,22,16,00,00,16.99833,16.59
2023,06,22,17,00,00,17.12817,16.65167
2023,06,22,18,00,00,16.89617,16.46717
2023,06,22,19,00,00,17.00767,16.64817
2023,06,22,20,00,00,16.9285,16.58967
2023,06,22,21,00,00,16.5675,16.3815
2023,06,22,22,00,00,16.21183,16.09533
2023,06,22,23,00,00,16.04383,15.90983
2023,06,23,00,00,00,15.43233,15.43367
2023,06,23,01,00,00,14.93767,14.912
2023,06,23,02,00,00,14.9435,14.72433
2023,06,23,03,00,00,15.1445,14.83017
2023,06,23,04,00,00,15.13417,14.7555
2023,06,23,05,00,00,15.2595,14.88083
2023,06,23,06,00,00,15.63483,15.15967
2023,06,23,07,00,00,16.07683,15.50467
2023,06,23,08,00,00,16.80133,16.10317
2023,06,23,09,00,00,17.522,16.78317
2023,06,23,10,00,00,17.81767,17.02467
2023,06,23,11,00,00,18.09733,17.23483
2023,06,23,12,00,00,19.2755,18.40633
2023,06,23,13,00,00,20.35983,19.40083
2023,06,23,14,00,00,21.87083,20.69333
2023,06,23,15,00,00,22.13917,21.10683
2023,06,23,16,00,00,21.89583,21.16017
2023,06,23,17,00,00,22.06417,21.39183
2023,06,23,18,00,00,21.11817,20.62783
2023,06,23,19,00,00,19.95917,19.63033
2023,06,23,20,00,00,18.72433,18.56217
2023,06,23,21,00,00,17.254,17.2275
2023,06,23,22,00,00,15.92441,15.88661
2023,06,23,23,00,00,14.68783,14.71033
2023,06,24,00,00,00,13.65783,13.74117
2023,06,24,01,00,00,12.73933,12.76283
2023,06,24,02,00,00,11.8885,11.976
2023,06,24,03,00,00,11.37467,11.41917
2023,06,24,04,00,00,11.676,11.544
2023,06,24,05,00,00,12.4635,12.20983
2023,06,24,06,00,00,13.51183,13.07867
2023,06,24,07,00,00,14.53233,13.8545
2023,06,24,08,00,00,15.589,14.74383
2023,06,24,09,00,00,15.92,15.07883
2023,06,24,10,00,00,16.38583,15.489
2023,06,24,11,00,00,16.3375,15.651
2023,06,24,12,00,00,17.05383,16.30917
2023,06,24,13,00,00,15.86417,15.533
2023,06,24,14,00,00,13.89533,13.66633
2023,06,24,15,00,00,14.84,14.41367
2023,06,24,16,00,00,16.042,15.85383
2023,06,24,17,00,00,17.071,16.6875
2023,06,24,18,00,00,17.29017,16.767
2023,06,24,19,00,00,16.56267,16.1855
2023,06,24,20,00,00,16.086,15.7995
2023,06,24,21,00,00,15.12133,14.9925
2023,06,24,22,00,00,13.64217,13.64017
2023,06,24,23,00,00,12.51033,12.62667
2023,06,25,00,00,00,11.62967,11.86533
2023,06,25,01,00,00,11.14283,11.35767
2023,06,25,02,00,00,10.61117,10.84333
2023,06,25,03,00,00,10.44833,10.7025
2023,06,25,04,00,00,10.7025,11.02217
2023,06,25,05,00,00,12.106,12.022
2023,06,25,06,00,00,13.77183,13.46033
2023,06,25,07,00,00,15.427,14.94183
2023,06,25,08,00,00,17.00883,16.24183
2023,06,25,09,00,00,17.96417,17.21167
2023,06,25,10,00,00,19.14483,18.325
2023,06,25,11,00,00,20.00283,19.10517
2023,06,25,12,00,00,20.43967,19.43833
2023,06,25,13,00,00,20.85367,20.02783
2023,06,25,14,00,00,21.74375,20.79839
2023,06,25,15,00,00,15.95241,15.95017
2023,06,25,16,00,00,17.38233,17.11017
2023,06,25,17,00,00,19.52133,19.00533
2023,06,25,18,00,00,19.8305,19.48367
2023,06,25,19,00,00,18.6115,19.0605
2023,06,25,20,00,00,17.66733,18.54367
2023,06,25,21,00,00,16.17433,17.38533
2023,06,25,22,00,00,15.6725,16.60767
2023,06,25,23,00,00,15.17083,16.07283
2023,06,26,00,00,00,14.72233,15.706
2023,06,26,01,00,00,14.44817,15.44083
2023,06,26,02,00,00,14.0425,15.25783
2023,06,26,03,00,00,13.73333,14.7255
2023,06,26,04,00,00,14.19333,14.6835
2023,06,26,05,00,00,15.334,15.17283
2023,06,26,06,00,00,16.70517,16.499
2023,06,26,07,00,00,18.24717,17.678
2023,06,26,08,00,00,19.393,18.61867
2023,06,26,09,00,00,20.2325,19.3255
2023,06,26,10,00,00,21.28667,20.29333
2023,06,26,11,00,00,22.43,21.275
2023,06,26,12,00,00,23.00517,21.78283
2023,06,26,13,00,00,23.84917,22.64133
2023,06,26,14,00,00,24.10417,22.899
2023,06,26,15,00,00,24.019,22.95617
2023,06,26,16,00,00,23.5395,22.89733
2023,06,26,17,00,00,23.96783,23.37617
2023,06,26,18,00,00,23.56333,23.04833
2023,06,26,19,00,00,23.05,22.71133
2023,06,26,20,00,00,22.595,22.59817
2023,06,26,21,00,00,19.9715,21.60267
2023,06,26,22,00,00,17.7925,21.171
2023,06,26,23,00,00,16.79967,19.91483
2023,06,27,00,00,00,15.841,18.5335
2023,06,27,01,00,00,14.396,17.06017
2023,06,27,02,00,00,14.29033,16.74533
2023,06,27,03,00,00,14.26833,15.78583
2023,06,27,04,00,00,15.13817,15.44167
2023,06,27,05,00,00,15.945,15.907
2023,06,27,06,00,00,17.29,16.9855
2023,06,27,07,00,00,18.81067,18.2655
2023,06,27,08,00,00,20.06733,19.26883
2023,06,27,09,00,00,20.925,19.92683
2023,06,27,10,00,00,21.68617,20.60533
2023,06,27,11,00,00,21.44729,20.544
2023,06,27,12,00,00,22.73617,21.45383
2023,06,27,13,00,00,23.49233,22.20583
2023,06,27,14,00,00,22.5925,21.8685
2023,06,27,15,00,00,21.73033,21.21883
2023,06,27,16,00,00,17.1275,19.25883
2023,06,27,17,00,00,16.7355,18.7175
2023,06,27,18,00,00,18.13017,18.573
2023,06,27,19,00,00,17.17167,18.74117
2023,06,27,20,00,00,17.53783,19.08883
2023,06,27,21,00,00,16.57717,18.03983
2023,06,27,22,00,00,14.66733,17.7375
2023,06,27,23,00,00,13.86967,18.51117
2023,06,28,00,00,00,13.07083,17.5225
2023,06,28,01,00,00,12.88083,17.82783
2023,06,28,02,00,00,12.60683,17.03433
2023,06,28,03,00,00,13.06567,17.41333
2023,06,28,04,00,00,13.63383,17.38633
2023,06,28,05,00,00,14.52867,17.06533
2023,06,28,06,00,00,15.70233,17.5355
2023,06,28,07,00,00,18.3895,18.6405
2023,06,28,08,00,00,19.319,19.0215
2023,06,28,09,00,00,20.51617,20.09233
2023,06,28,10,00,00,21.614,21.04933
2023,06,28,11,00,00,20.971,20.56283
2023,06,28,12,00,00,21.89483,20.93533
2023,06,28,13,00,00,22.804,21.80967
2023,06,28,14,00,00,22.65333,21.71717
2023,06,28,15,00,00,22.815,21.96217
2023,06,28,16,00,00,21.991,21.41683
2023,06,28,17,00,00,20.64733,20.91883
2023,06,28,18,00,00,21.17183,20.86967
2023,06,28,19,00,00,18.95467,18.31917
2023,06,28,20,00,00,18.304,17.8785
2023,06,28,21,00,00,17.99,17.82117
2023,06,28,22,00,00,17.184,17.70883
2023,06,28,23,00,00,16.6275,18.22333
2023,06,29,00,00,00,15.94833,17.65817
2023,06,29,01,00,00,15.12717,17.46317
2023,06,29,02,00,00,14.63817,17.5175
2023,06,29,03,00,00,14.211,16.5795
2023,06,29,04,00,00,14.52983,15.84033
2023,06,29,05,00,00,15.22467,16.33367
2023,06,29,06,00,00,17.86833,18.3795
2023,06,29,07,00,00,19.88,19.82017
2023,06,29,08,00,00,20.30233,19.99583
2023,06,29,09,00,00,21.05517,20.44717
2023,06,29,10,00,00,22.47233,21.55633
2023,06,29,11,00,00,23.29317,22.461
2023,06,29,12,00,00,23.03483,22.41917
2023,06,29,13,00,00,23.02983,21.9975
2023,06,29,14,00,00,24.2485,23.329
2023,06,29,15,00,00,22.25906,22.2125
2023,06,29,16,00,00,17.7445,18.62717
2023,06,29,17,00,00,19.13367,19.64067
2023,06,29,18,00,00,20.5305,21.60217
2023,06,29,19,00,00,19.68333,21.687
2023,06,29,20,00,00,18.27517,21.76217
2023,06,29,21,00,00,16.74517,21.85783
2023,06,29,22,00,00,15.9045,21.44567
2023,06,29,23,00,00,15.911,20.77417
2023,06,30,00,00,00,15.04967,20.1845
2023,06,30,01,00,00,14.46,19.87817
2023,06,30,02,00,00,14.21867,19.739
2023,06,30,03,00,00,13.79167,19.466
2023,06,30,04,00,00,13.9605,17.67467
2023,06,30,05,00,00,15.739,17.51017
2023,06,30,06,00,00,17.78683,18.771
2023,06,30,07,00,00,19.80233,19.7045
2023,06,30,08,00,00,20.7035,20.244
2023,06,30,09,00,00,21.71233,21.18017
2023,06,30,10,00,00,22.47967,21.90283
2023,06,30,11,00,00,23.653,23.10667
2023,06,30,12,00,00,24.19717,23.544
2023,06,30,13,00,00,25.17667,24.191
2023,06,30,14,00,00,25.37567,24.65267
2023,06,30,15,00,00,25.23533,24.77133
2023,06,30,16,00,00,25.13067,24.65717
2023,06,30,17,00,00,25.2335,24.748
2023,06,30,18,00,00,23.71167,23.2555
2023,06,30,19,00,00,20.43483,19.99317
2023,06,30,20,00,00,18.33117,17.91817
2023,06,30,21,00,00,17.46267,17.13133
2023,06,30,22,00,00,16.83833,16.69767
2023,06,30,23,00,00,15.93267,16.40033
2023,07,01,00,00,00,15.3185,16.28583
2023,07,01,01,00,00,15.029,15.47633
2023,07,01,02,00,00,14.54183,15.073
2023,07,01,03,00,00,14.815,14.92517
2023,07,01,04,00,00,14.75,14.81883
2023,07,01,05,00,00,15.0835,14.79617
2023,07,01,06,00,00,15.27117,14.9245
2023,07,01,07,00,00,15.28817,14.91417
2023,07,01,08,00,00,15.55733,15.167
2023,07,01,09,00,00,15.40333,15.10583
2023,07,01,10,00,00,15.591,15.2355
2023,07,01,11,00,00,15.93133,15.48067
2023,07,01,12,00,00,15.46483,14.89083
2023,07,01,13,00,00,14.91033,14.26767
2023,07,01,14,00,00,14.79117,14.22117
2023,07,01,15,00,00,14.53983,14.00383
2023,07,01,16,00,00,14.17117,13.6645
2023,07,01,17,00,00,13.85967,13.40017
2023,07,01,18,00,00,13.49283,13.07167
2023,07,01,19,00,00,13.258,12.8755
2023,07,01,20,00,00,13.13017,12.80367
2023,07,01,21,00,00,13.00317,12.80767
2023,07,01,22,00,00,12.54683,12.29233
2023,07,01,23,00,00,12.13567,11.942
2023,07,02,00,00,00,11.83633,11.63767
2023,07,02,01,00,00,11.52533,11.28317
2023,07,02,02,00,00,11.28767,11.0485
2023,07,02,03,00,00,11.02883,10.74317
2023,07,02,04,00,00,10.69717,10.44017
2023,07,02,05,00,00,10.504,10.267
2023,07,02,06,00,00,10.84067,10.4625
2023,07,02,07,00,00,11.06883,10.61883
2023,07,02,08,00,00,11.44117,10.85817
2023,07,02,09,00,00,12.5995,11.754
2023,07,02,10,00,00,12.4455,11.8755
2023,07,02,11,00,00,12.44667,11.96533
2023,07,02,12,00,00,12.1285,11.6325
2023,07,02,13,00,00,12.09667,11.61767
2023,07,02,14,00,00,12.74217,12.2505
2023,07,02,15,00,00,13.45483,12.97833
2023,07,02,16,00,00,13.15883,12.8445
2023,07,02,17,00,00,12.38783,12.14517
2023,07,02,18,00,00,12.7525,12.38667
2023,07,02,19,00,00,12.8765,12.54117
2023,07,02,20,00,00,12.82183,12.5225
2023,07,02,21,00,00,12.43067,12.2185
2023,07,02,22,00,00,12.15683,11.995
2023,07,02,23,00,00,12.23583,12.05867
2023,07,03,00,00,00,12.41483,12.23817
2023,07,03,01,00,00,12.6295,12.4315
2023,07,03,02,00,00,12.84183,12.677
2023,07,03,03,00,00,12.98,12.82833
2023,07,03,04,00,00,13.23083,13.07117
2023,07,03,05,00,00,13.60033,13.349
2023,07,03,06,00,00,13.99917,13.64217
2023,07,03,07,00,00,14.08633,13.73833
2023,07,03,08,00,00,14.6245,14.18033
2023,07,03,09,00,00,14.86767,14.32933
2023,07,03,10,00,00,14.65317,14.08233
2023,07,03,11,00,00,14.72933,14.22983
2023,07,03,12,00,00,14.16617,13.73817
2023,07,03,13,00,00,13.58883,13.23017
2023,07,03,14,00,00,14.34883,13.89517
2023,07,03,15,00,00,15.19517,14.733
2023,07,03,16,00,00,15.80083,15.17283
2023,07,03,17,00,00,12.4455,12.20817
2023,07,03,18,00,00,12.49833,12.20367
2023,07,03,19,00,00,12.1565,11.9615
2023,07,03,20,00,00,11.978,11.80467
2023,07,03,21,00,00,11.841,11.784
2023,07,03,22,00,00,11.698,11.60317
2023,07,03,23,00,00,11.5885,11.4585
2023,07,04,00,00,00,11.32867,11.27517
2023,07,04,01,00,00,10.94967,10.81167
2023,07,04,02,00,00,10.68633,10.49683
2023,07,04,03,00,00,10.46917,10.277
2023,07,04,04,00,00,10.17917,10.05733
2023,07,04,05,00,00,10.249,10.0725
2023,07,04,06,00,00,10.73967,10.45383
2023,07,04,07,00,00,11.14883,10.85167
2023,07,04,08,00,00,11.54033,11.26433
2023,07,04,09,00,00,11.615,11.30717
2023,07,04,10,00,00,12.01167,11.58967
2023,07,04,11,00,00,12.2185,11.79867
2023,07,04,12,00,00,11.91183,11.52233
2023,07,04,13,00,00,12.48367,12.1
2023,07,04,14,00,00,12.54483,12.112
2023,07,04,15,00,00,12.24467,11.90233
2023,07,04,16,00,00,12.57817,12.14583
2023,07,04,17,00,00,12.9455,12.58
2023,07,04,18,00,00,12.48967,12.283
2023,07,04,19,00,00,11.96867,11.8345
2023,07,04,20,00,00,11.8995,11.81967
2023,07,04,21,00,00,11.7895,11.7735
2023,07,04,22,00,00,11.20833,11.201
2023,07,04,23,00,00,11.0245,11.00417
2023,07,05,00,00,00,10.7195,10.62217
2023,07,05,01,00,00,10.57517,10.48733
2023,07,05,02,00,00,10.68517,10.567
2023,07,05,03,00,00,11.01667,10.798
2023,07,05,04,00,00,11.253,11.0005
2023,07,05,05,00,00,11.37167,11.11833
2023,07,05,06,00,00,11.70267,11.443
2023,07,05,07,00,00,12.06133,11.77183
2023,07,05,08,00,00,12.34117,12.01
2023,07,05,09,00,00,12.63967,12.24933
2023,07,05,10,00,00,12.43767,12.04
2023,07,05,11,00,00,13.55467,13.09367
2023,07,05,12,00,00,13.68467,13.35233
2023,07,05,13,00,00,15.0435,14.471
2023,07,05,14,00,00,16.29983,15.72817
2023,07,05,15,00,00,16.40667,15.85783
2023,07,05,16,00,00,15.8425,15.57067
2023,07,05,17,00,00,16.49183,16.32
2023,07,05,18,00,00,15.633,15.66567
2023,07,05,19,00,00,15.8665,15.77217
2023,07,05,20,00,00,15.01267,15.1745
2023,07,05,21,00,00,13.8515,14.366
2023,07,05,22,00,00,12.65533,13.257
2023,07,05,23,00,00,12.16083,12.69017
2023,07,06,00,00,00,11.93083,12.27983
2023,07,06,01,00,00,11.24567,11.82883
2023,07,06,02,00,00,10.79883,11.519
2023,07,06,03,00,00,10.03417,11.109
2023,07,06,04,00,00,10.90683,11.523
2023,07,06,05,00,00,12.02133,12.19267
2023,07,06,06,00,00,13.67167,13.50712
2023,07,06,07,00,00,15.328,14.90317
2023,07,06,08,00,00,16.7115,15.99067
2023,07,06,09,00,00,17.81917,17.1005
2023,07,06,10,00,00,17.981,17.265
2023,07,06,11,00,00,18.49167,17.6575
2023,07,06,12,00,00,18.3635,17.7545
2023,07,06,13,00,00,17.58017,17.184
2023,07,06,14,00,00,17.03133,16.68983
2023,07,06,15,00,00,16.94333,16.556
2023,07,06,16,00,00,16.86267,16.49917
2023,07,06,17,00,00,16.64517,16.2535
2023,07,06,18,00,00,15.89533,15.52733
2023,07,06,19,00,00,14.45817,14.0175
2023,07,06,20,00,00,14.37083,14.025
2023,07,06,21,00,00,14.16383,13.9025
2023,07,06,22,00,00,13.82833,13.81217
2023,07,06,23,00,00,14.07483,13.91117
2023,07,07,00,00,00,14.04767,13.88517
2023,07,07,01,00,00,14.16933,14.04267
2023,07,07,02,00,00,13.99917,13.89633
2023,07,07,03,00,00,13.78733,13.8345
2023,07,07,04,00,00,13.66383,13.54633
2023,07,07,05,00,00,13.6655,13.362
2023,07,07,06,00,00,14.033,13.72583
2023,07,07,07,00,00,15.2375,14.61533
2023,07,07,08,00,00,15.75017,15.1895
2023,07,07,09,00,00,16.82667,16.05033
2023,07,07,10,00,00,17.836,16.976
2023,07,07,11,00,00,17.49767,16.90733
2023,07,07,12,00,00,17.76617,17.06283
2023,07,07,13,00,00,18.24817,17.402
2023,07,07,14,00,00,18.75683,17.868
2023,07,07,15,00,00,18.29983,17.68867
2023,07,07,16,00,00,17.4965,16.87517
2023,07,07,17,00,00,17.33983,16.74717
2023,07,07,18,00,00,16.97,16.43333
2023,07,07,19,00,00,16.6025,16.18433
2023,07,07,20,00,00,15.85667,15.69883
2023,07,07,21,00,00,14.9085,14.89733
2023,07,07,22,00,00,14.39683,14.34183
2023,07,07,23,00,00,13.51864,13.7122
2023,07,08,00,00,00,13.3445,13.57117
2023,07,08,01,00,00,13.367,13.42317
2023,07,08,02,00,00,13.31667,13.26783
2023,07,08,03,00,00,13.29317,13.071
2023,07,08,04,00,00,13.3815,13.1665
2023,07,08,05,00,00,13.32717,13.00733
2023,07,08,06,00,00,14.25217,13.878
2023,07,08,07,00,00,13.72517,13.36183
2023,07,08,08,00,00,13.9995,13.6239
2023,07,08,09,00,00,14.15583,13.79917
2023,07,08,10,00,00,14.50083,14.12183
2023,07,08,11,00,00,15.18017,14.7965
2023,07,08,12,00,00,16.47117,15.85167
2023,07,08,13,00,00,18.37817,17.52767
2023,07,08,14,00,00,17.47683,17.02233
2023,07,08,15,00,00,16.51067,16.24183
2023,07,08,16,00,00,16.41867,16.03217
2023,07,08,17,00,00,18.27167,17.69083
2023,07,08,18,00,00,18.021,17.69783
2023,07,08,19,00,00,16.71367,16.424
2023,07,08,20,00,00,15.68433,15.516
2023,07,08,21,00,00,15.07367,15.00133
2023,07,08,22,00,00,14.13267,14.1195
2023,07,08,23,00,00,13.6055,13.52017
2023,07,09,00,00,00,13.014,12.8425
2023,07,09,01,00,00,12.98333,12.68267
2023,07,09,02,00,00,12.50617,12.1965
2023,07,09,03,00,00,12.293,11.9815
2023,07,09,04,00,00,12.3015,11.95667
2023,07,09,05,00,00,12.19733,11.84817
2023,07,09,06,00,00,12.30833,11.9675
2023,07,09,07,00,00,12.865,12.44717
2023,07,09,08,00,00,13.42533,13.0045
2023,07,09,09,00,00,15.2505,14.49317
2023,07,09,10,00,00,15.0505,14.39317
2023,07,09,11,00,00,16.29117,15.41833
2023,07,09,12,00,00,16.48683,15.7095
2023,07,09,13,00,00,16.7405,15.97083
2023,07,09,14,00,00,17.26833,16.48583
2023,07,09,15,00,00,17.987,17.10133
2023,07,09,16,00,00,17.95667,17.31117
2023,07,09,17,00,00,18.12383,17.68417
2023,07,09,18,00,00,17.88367,17.51233
2023,07,09,19,00,00,17.30183,17.13567
2023,07,09,20,00,00,15.19283,16.65533
2023,07,09,21,00,00,13.02567,16.255
2023,07,09,22,00,00,13.48783,15.38883
2023,07,09,23,00,00,13.4235,14.6755
2023,07,10,00,00,00,13.46317,14.21583
2023,07,10,01,00,00,13.394,13.84767
2023,07,10,02,00,00,13.15283,13.6945
2023,07,10,03,00,00,13.22833,13.5055
2023,07,10,04,00,00,13.39617,13.39317
2023,07,10,05,00,00,13.13117,13.0745
2023,07,10,06,00,00,13.0775,12.85917
2023,07,10,07,00,00,15.33417,15.143
2023,07,10,08,00,00,17.87333,17.4545
2023,07,10,09,00,00,18.91783,18.244
2023,07,10,10,00,00,19.0615,18.43517
2023,07,10,11,00,00,19.66783,18.98767
2023,07,10,12,00,00,19.47567,18.99017
2023,07,10,13,00,00,19.99233,19.373
2023,07,10,14,00,00,21.1235,20.28083
2023,07,10,15,00,00,21.01217,20.3725
2023,07,10,16,00,00,21.6315,20.77633
2023,07,10,17,00,00,21.51833,20.79983
2023,07,10,18,00,00,20.97933,20.54583
2023,07,10,19,00,00,19.79883,20.47317
2023,07,10,20,00,00,17.63483,20.04133
2023,07,10,21,00,00,16.16383,19.18517
2023,07,10,22,00,00,14.85783,18.751
2023,07,10,23,00,00,14.20283,18.46467
2023,07,11,00,00,00,13.71533,18.51717
2023,07,11,01,00,00,12.95633,17.34567
2023,07,11,02,00,00,12.22917,17.451
2023,07,11,03,00,00,11.39767,17.37283
2023,07,11,04,00,00,11.57067,17.38017
2023,07,11,05,00,00,12.7465,14.732
2023,07,11,06,00,00,14.932,15.88417
2023,07,11,07,00,00,17.5345,17.48267
2023,07,11,08,00,00,19.5125,18.97617
2023,07,11,09,00,00,20.98117,20.09583
2023,07,11,10,00,00,20.93817,20.28783
2023,07,11,11,00,00,21.8575,20.92467
2023,07,11,12,00,00,22.308,21.4025
2023,07,11,13,00,00,22.42867,21.64817
2023,07,11,14,00,00,23.06267,22.14867
2023,07,11,15,00,00,22.252,21.87717
2023,07,11,16,00,00,22.605,22.24867
2023,07,11,17,00,00,23.05533,22.69683
2023,07,11,18,00,00,21.407,21.68783
2023,07,11,19,00,00,21.027,21.08383
2023,07,11,20,00,00,19.51633,20.115
2023,07,11,21,00,00,17.24783,19.21033
2023,07,11,22,00,00,15.68483,18.82117
2023,07,11,23,00,00,14.86233,17.33133
2023,07,12,00,00,00,13.96267,16.0205
2023,07,12,01,00,00,13.49483,15.616
2023,07,12,02,00,00,12.96217,14.68567
2023,07,12,03,00,00,12.6325,14.12467
2023,07,12,04,00,00,12.9565,14.10783
2023,07,12,05,00,00,13.487,15.01767
2023,07,12,06,00,00,15.53367,16.7435
2023,07,12,07,00,00,18.0485,17.70117
2023,07,12,08,00,00,19.17667,18.52633
2023,07,12,09,00,00,20.15492,19.37559
2023,07,12,10,00,00,21.089,20.09167
2023,07,12,11,00,00,21.79383,20.70717
2023,07,12,12,00,00,22.31617,21.12083
2023,07,12,13,00,00,22.86283,21.75033
2023,07,12,14,00,00,23.45533,22.3295
2023,07,12,15,00,00,23.4705,22.43817
2023,07,12,16,00,00,23.54483,22.72783
2023,07,12,17,00,00,23.37383,22.81583
2023,07,12,18,00,00,22.99017,22.61567
2023,07,12,19,00,00,22.36817,22.16883
2023,07,12,20,00,00,20.7705,21.1915
2023,07,12,21,00,00,18.03683,19.99267
2023,07,12,22,00,00,16.39967,19.4845
2023,07,12,23,00,00,15.60267,18.46867
2023,07,13,00,00,00,14.75633,17.85217
2023,07,13,01,00,00,14.3315,17.3125
2023,07,13,02,00,00,13.88617,16.26383
2023,07,13,03,00,00,12.41883,16.155
2023,07,13,04,00,00,12.8425,16.59217
2023,07,13,05,00,00,14.19683,16.56533
2023,07,13,06,00,00,16.044,16.84233
2023,07,13,07,00,00,18.64967,18.59317
2023,07,13,08,00,00,20.36967,19.923
2023,07,13,09,00,00,21.41017,20.66883
2023,07,13,10,00,00,22.316,21.27967
2023,07,13,11,00,00,22.43067,21.54117
2023,07,13,12,00,00,23.16217,22.27533
2023,07,13,13,00,00,23.63267,22.61633
2023,07,13,14,00,00,24.16417,23.07067
2023,07,13,15,00,00,23.395,22.632
2023,07,13,16,00,00,24.159,23.23267
2023,07,13,17,00,00,23.2655,22.92317
2023,07,13,18,00,00,22.067,21.57283
2023,07,13,19,00,00,20.28883,19.91633
2023,07,13,20,00,00,19.43167,19.10833
2023,07,13,21,00,00,18.3765,18.1405
2023,07,13,22,00,00,16.75583,17.12217
2023,07,13,23,00,00,15.95617,16.3505
2023,07,14,00,00,00,16.03817,15.93517
2023,07,14,01,00,00,15.11667,15.43217
2023,07,14,02,00,00,13.43683,14.62017
2023,07,14,03,00,00,12.78633,14.227
2023,07,14,04,00,00,12.51667,13.99083
2023,07,14,05,00,00,13.76567,14.412
2023,07,14,06,00,00,15.687,15.77167
2023,07,14,07,00,00,17.09,16.70567
2023,07,14,08,00,00,18.22233,17.717
2023,07,14,09,00,00,19.45417,18.676
